timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
14,-1,"[3, 5, 3, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 0, 0, 0]","[1.1275, 1.12755, 1.1275, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",1
14,-1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1275, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",2
14,1,"[2, 2, 5, 2, 5, 2, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.1273, 1.12735, 1.1274, 1.12735, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",2
14,-2,"[1, 5, 3, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, 0, 0, 0, 0]","[1.1276, 1.12755, 1.1275, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",1
14,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",0
0,-2,"[8, 8, 5, 8, 5, 8, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, -1, 1]","[1.12605, 1.126, 1.12595, 1.126, 1.12595, 1.126, 1.12595, 1.1259, 1.12595]",3
7,-1,"[8, 8, 8, 8, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.12605, 1.126, 1.12605, 1.126, 1.12595, 1.1259, 1.12595, 1.1259, 1.12595]",1
12,1,"[2, 4, 2, 2, 2, 2, 5, 7, 5]","[-1, 1, 0, 0, 0, 1, 0, 0]","[1.1273, 1.12725, 1.1273, 1.12735, 1.1273, 1.12735, 1.1274, 1.12745, 1.1274]",-1
12,-1,"[2, 2, 2, 2, 5, 7, 5, 7, 5]","[0, 0, 0, 1, 0, 0, 0, 0]","[1.1273, 1.12735, 1.1273, 1.12735, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",-1
12,-1,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.1242, 1.12415, 1.1242, 1.12425, 1.1243, 1.12425, 1.1242, 1.12425, 1.1242]",3
12,-1,"[3, 7, 3, 3, 5, 9, 5, 7, 5]","[-1, 1, 0, -1, -1, 1, 0, 0]","[1.1243, 1.12425, 1.12435, 1.1243, 1.1242, 1.12415, 1.1242, 1.12425, 1.1242]",1
12,-1,"[2, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1247, 1.12475, 1.1248, 1.12475, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",0
12,-1,"[1, 7, 1, 7, 1, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1222, 1.12215, 1.1222, 1.12215, 1.1222, 1.12215, 1.1221, 1.12215, 1.1221]",0
12,-1,"[3, 5, 3, 5, 3, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.12175, 1.1217, 1.12175, 1.1217, 1.12175, 1.12165, 1.1217, 1.12165, 1.1217]",0
13,-1,"[5, 3, 5, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 1, -1, 1]","[1.1217, 1.12175, 1.1217, 1.12165, 1.1217, 1.12165, 1.1217, 1.12165, 1.1217]",0
14,3,"[1, 1, 1, 8, 7, 9, 5, 7, 5]","[0, 0, 1, 1, 0, 1, 0, 0]","[1.1219, 1.12185, 1.1219, 1.12195, 1.122, 1.12205, 1.1221, 1.12215, 1.1221]",8
14,10,"[2, 2, 9, 9, 7, 7, 5, 7, 5]","[0, 1, 0, 1, 0, 1, -1, 1]","[1.1225, 1.12255, 1.1226, 1.12265, 1.1227, 1.12275, 1.1228, 1.12275, 1.1228]",5
14,10,"[9, 9, 7, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 1, -1, 1, -1, 1]","[1.1226, 1.12265, 1.1227, 1.12275, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228]",5
14,11,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.1227, 1.12275, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228]",4
14,10,"[3, 5, 5, 5, 5, 5, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, -1, 1]","[1.1229, 1.12285, 1.1228, 1.12285, 1.1228, 1.12285, 1.1228, 1.12275, 1.1228]",5
14,10,"[5, 5, 5, 7, 5, 5, 5, 7, 5]","[0, 0, -1, 1, 0, 0, -1, 1]","[1.1228, 1.12285, 1.1228, 1.12275, 1.1228, 1.12285, 1.1228, 1.12275, 1.1228]",6
14,11,"[9, 9, 9, 9, 9, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1241, 1.12415, 1.1241, 1.12415, 1.1241, 1.12415, 1.1242, 1.12425, 1.1242]",3
14,15,"[4, 2, 9, 5, 7, 3, 5, 7, 5]","[1, 0, 1, 0, 1, -1, 0, 0]","[1.12465, 1.1247, 1.12475, 1.1248, 1.12485, 1.1249, 1.1248, 1.12485, 1.1248]",-3
14,15,"[9, 5, 7, 3, 5, 7, 5, 7, 5]","[1, 0, 1, -1, 0, 0, 0, 0]","[1.12475, 1.1248, 1.12485, 1.1249, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",-3
14,15,"[7, 3, 5, 7, 5, 7, 5, 7, 5]","[1, -1, 0, 0, 0, 0, 0, 0]","[1.12485, 1.1249, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",-4
14,13,"[7, 5, 7, 5, 3, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 0, 0, 0]","[1.12485, 1.1248, 1.12485, 1.1248, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248]",-3
14,12,"[7, 5, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.12485, 1.1248, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",-2
14,8,"[3, 5, 3, 5, 6, 5, 5, 7, 5]","[0, 0, 0, 1, -1, -1, 0, 0]","[1.1249, 1.12495, 1.1249, 1.12495, 1.125, 1.12495, 1.1248, 1.12485, 1.1248]",-4
14,7,"[6, 5, 3, 5, 3, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, 0, 0]","[1.125, 1.12495, 1.1249, 1.12495, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248]",-3
14,2,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1243, 1.12425, 1.1243, 1.12425, 1.1243, 1.12425, 1.1242, 1.12425, 1.1242]",3
14,3,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1242, 1.12415, 1.1242, 1.12415, 1.1242, 1.12415, 1.1242, 1.12425, 1.1242]",2
14,4,"[9, 5, 7, 3, 9, 7, 5, 7, 5]","[1, 0, 1, -2, 1, 0, 0, 0]","[1.12475, 1.1248, 1.12485, 1.1249, 1.12475, 1.12485, 1.1248, 1.12485, 1.1248]",3
14,3,"[7, 3, 9, 7, 5, 7, 5, 7, 5]","[1, -2, 1, 0, 0, 0, 0, 0]","[1.12485, 1.1249, 1.12475, 1.12485, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",4
14,3,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.1248, 1.12475, 1.1248, 1.12485, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248]",3
14,-1,"[3, 3, 3, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 0, 0, 0]","[1.1243, 1.12435, 1.1243, 1.12425, 1.1242, 1.12425, 1.1242, 1.12425, 1.1242]",0
11,-2,"[9, 3, 3, 3, 3, 5, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, -1, 1]","[1.123, 1.12295, 1.1229, 1.12295, 1.1229, 1.12285, 1.1228, 1.12275, 1.1228]",0
12,-1,"[7, 8, 7, 9, 7, 9, 5, 7, 5]","[-1, 1, 0, 0, 0, 1, 0, 0]","[1.122, 1.12195, 1.122, 1.12205, 1.122, 1.12205, 1.1221, 1.12215, 1.1221]",1
12,-1,"[7, 7, 5, 7, 7, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 1, -1, 1]","[1.1216, 1.12165, 1.1217, 1.12165, 1.1216, 1.12165, 1.1217, 1.12165, 1.1217]",1
10,1,"[5, 7, 5, 5, 7, 5, 5, 7, 5]","[0, 0, -1, 0, 0, 1, 0, 0]","[1.1196, 1.11965, 1.1196, 1.11955, 1.1195, 1.11955, 1.1196, 1.11965, 1.1196]",0
13,1,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, -1, 1]","[1.1184, 1.11845, 1.1184, 1.11845, 1.1185, 1.11845, 1.1185, 1.11845, 1.1185]",-1
14,2,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1197, 1.11965, 1.1197, 1.11965, 1.1197, 1.11965, 1.1196, 1.11965, 1.1196]",3
14,-1,"[7, 5, 3, 5, 5, 5, 5, 7, 5]","[0, 84, -85, 1, -1, 1, 0, 0]","[1.11965, 1.1196, 1.12805, 1.11955, 1.1196, 1.11955, 1.1196, 1.11965, 1.1196]",2
14,1,"[7, 3, 7, 3, 7, 5, 5, 7, 5]","[1, -1, 1, -1, 0, -1, 1, 0]","[1.11965, 1.1197, 1.11965, 1.1197, 1.11965, 1.1196, 1.11955, 1.11965, 1.1196]",0
15,2,"[7, 9, 7, 9, 7, 5, 5, 7, 5]","[0, 1, -1, 1, 0, 1, 0, 0]","[1.1194, 1.11945, 1.1195, 1.11945, 1.1195, 1.11955, 1.1196, 1.11965, 1.1196]",1
15,2,"[5, 5, 7, 5, 5, 5, 5, 7, 5]","[1, 0, 0, -1, 1, -1, 0, 0]","[1.11955, 1.1196, 1.11965, 1.1196, 1.11955, 1.1196, 1.11955, 1.1195, 1.11955]",1
15,2,"[5, 7, 5, 5, 7, 3, 5, 7, 5]","[0, 0, 1, 0, 1, -1, 0, 0]","[1.11955, 1.1195, 1.11955, 1.1196, 1.11965, 1.1197, 1.1196, 1.11965, 1.1196]",1
15,2,"[5, 5, 7, 3, 5, 7, 5, 7, 5]","[1, 0, 1, -1, 0, 0, 0, 0]","[1.11955, 1.1196, 1.11965, 1.1197, 1.1196, 1.11965, 1.1196, 1.11965, 1.1196]",1
15,1,"[7, 3, 5, 7, 5, 7, 5, 7, 5]","[1, -1, 0, 0, 0, 0, 0, 0]","[1.11965, 1.1197, 1.1196, 1.11965, 1.1196, 1.11965, 1.1196, 1.11965, 1.1196]",2
15,-1,"[3, 3, 3, 5, 5, 5, 5, 7, 5]","[0, 0, -1, 0, 0, 0, -1, 1]","[1.1186, 1.11865, 1.1186, 1.11855, 1.1185, 1.11855, 1.1185, 1.11845, 1.1185]",1
18,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1185, 1.11845, 1.1185, 1.11845, 1.1185, 1.11845, 1.1185, 1.11845, 1.1185]",0
7,-9,"[3, 7, 5, 7, 3, 7, 5, 7, 5]","[0, -1, 1, 0, 0, -1, 1, -1]","[1.1159, 1.11585, 1.1158, 1.11585, 1.1159, 1.11585, 1.1158, 1.11585, 1.1158]",-1
7,1,"[9, 4, 9, 2, 9, 2, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 1, -1]","[1.1157, 1.11565, 1.1157, 1.11575, 1.1157, 1.11575, 1.1158, 1.11585, 1.1158]",-1
7,1,"[9, 2, 9, 2, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 1, -1, 1, -1]","[1.1157, 1.11575, 1.1157, 1.11575, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",-1
7,-1,"[5, 2, 5, 2, 5, 2, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 1, -1]","[1.1158, 1.11575, 1.1158, 1.11575, 1.1158, 1.11575, 1.1158, 1.11585, 1.1158]",0
8,-1,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 0, 0, -1, 1, -1]","[1.1159, 1.11585, 1.1159, 1.11585, 1.1159, 1.11585, 1.1158, 1.11585, 1.1158]",-2
14,-1,"[3, 7, 3, 7, 5, 7, 5, 7, 5]","[1, -1, 0, -1, 1, -1, 1, -1]","[1.1159, 1.11595, 1.1159, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",1
14,-1,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[1, -1, 1, -1, 0, -1, 1, -1]","[1.1159, 1.11595, 1.1159, 1.11595, 1.1159, 1.11585, 1.1158, 1.11585, 1.1158]",0
12,-1,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, -1, 1]","[1.1216, 1.12165, 1.1216, 1.12165, 1.1217, 1.12165, 1.1217, 1.12165, 1.1217]",0
14,1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1221, 1.12205, 1.1221, 1.12215, 1.1221, 1.12215, 1.1221, 1.12215, 1.1221]",-1
14,1,"[5, 2, 9, 2, 5, 2, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 1, -1]","[1.1158, 1.11575, 1.1157, 1.11575, 1.1158, 1.11575, 1.1158, 1.11585, 1.1158]",-1
14,1,"[9, 2, 5, 2, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 1, -1, 1, -1]","[1.1157, 1.11575, 1.1158, 1.11575, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",-1
14,-1,"[5, 2, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 1, -1, 1, -1, 1, -1]","[1.1158, 1.11575, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",-2
15,1,"[4, 4, 9, 2, 9, 2, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 1, -1]","[1.1156, 1.11565, 1.1157, 1.11575, 1.1157, 1.11575, 1.1158, 1.11585, 1.1158]",0
15,1,"[9, 2, 5, 2, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 1, -1, 1, -1]","[1.1157, 1.11575, 1.1158, 1.11575, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",-1
15,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[1, -1, 1, -1, 1, -1, 1, -1]","[1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",0
14,1,"[5, 2, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 1, -1, 1, -1, 1, -1]","[1.1158, 1.11575, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",0
14,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[1, -1, 1, -1, 1, -1, 1, -1]","[1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158, 1.11585, 1.1158]",0
16,1,"[5, 3, 5, 3, 5, 3, 5, 7, 5]","[0, 0, 0, -1, 1, 0, 83, -83]","[1.11755, 1.1175, 1.11755, 1.1175, 1.11745, 1.1175, 1.11755, 1.1259, 1.11755]",0
19,-3,"[3, 5, 5, 5, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 1, -1, 1]","[1.1186, 1.11855, 1.1185, 1.11855, 1.1185, 1.11845, 1.1185, 1.11845, 1.1185]",0
13,-1,"[5, 6, 5, 7, 5, 7, 5, 7, 5]","[82, -82, -1, 1, -1, 1, -1, 1]","[1.1217, 1.12995, 1.1217, 1.12165, 1.1217, 1.12165, 1.1217, 1.12165, 1.1217]",1
14,-1,"[5, 7, 1, 7, 1, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 0, 0, 0]","[1.1221, 1.12215, 1.1222, 1.12215, 1.1222, 1.12215, 1.1221, 1.12215, 1.1221]",-1
16,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1228, 1.12275, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228]",1
17,83,"[9, 7, 9, 7, 5, 9, 5, 7, 5]","[0, 0, 0, 1, 83, -83, 83, -83]","[1.12585, 1.1259, 1.12585, 1.1259, 1.12595, 1.13425, 1.12595, 1.1342, 1.12595]",-83
10,-84,"[2, 9, 9, 9, 5, 7, 5, 7, 5]","[-83, 0, 0, 85, -85, 1, -1, 1]","[1.13415, 1.12585, 1.1258, 1.12585, 1.1343, 1.1259, 1.12595, 1.1259, 1.12595]",84
12,-1,"[5, 7, 5, 7, 9, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 1, -1, 1]","[1.12595, 1.1259, 1.12595, 1.1259, 1.12585, 1.1259, 1.12595, 1.1259, 1.12595]",1
12,-1,"[5, 7, 9, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 1, -1, 1]","[1.12595, 1.1259, 1.12585, 1.1259, 1.12595, 1.1259, 1.12595, 1.1259, 1.12595]",1
12,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.12595, 1.1259, 1.12595, 1.1259, 1.12595, 1.1259, 1.12595, 1.1259, 1.12595]",0
13,1,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1249, 1.12485, 1.1249, 1.12485, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248]",-1
13,3,"[2, 4, 2, 2, 5, 2, 5, 7, 5]","[0, 1, 0, 1, -1, 1, 0, 0]","[1.1272, 1.12725, 1.1273, 1.12735, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",3
13,4,"[5, 2, 5, 7, 5, 2, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, 0, 0]","[1.1274, 1.12735, 1.1274, 1.12745, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",2
13,2,"[5, 7, 5, 2, 5, 7, 5, 7, 5]","[0, 0, -1, 1, 0, 0, 0, 0]","[1.1274, 1.12745, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",3
13,3,"[5, 7, 5, 7, 5, 2, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",2
13,1,"[2, 7, 5, 2, 2, 2, 5, 7, 5]","[-84, 0, -1, 0, 0, 1, 0, 0]","[1.13585, 1.12745, 1.1274, 1.12735, 1.1273, 1.12735, 1.1274, 1.12745, 1.1274]",87
13,3,"[5, 2, 5, 2, 5, 2, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1274, 1.12735, 1.1274, 1.12735, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",3
13,-4,"[5, 7, 5, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 0, 0, 0]","[1.1274, 1.12745, 1.1274, 1.12745, 1.1275, 1.12745, 1.1274, 1.12745, 1.1274]",0
13,-1,"[8, 4, 8, 8, 8, 8, 5, 7, 5]","[1, -1, -1, 1, -1, 0, -1, 1]","[1.12605, 1.1261, 1.12605, 1.126, 1.12605, 1.126, 1.12595, 1.1259, 1.12595]",0
13,-1,"[8, 8, 8, 8, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, -1, 1]","[1.12605, 1.126, 1.12605, 1.126, 1.12595, 1.1259, 1.12595, 1.1259, 1.12595]",0
13,1,"[9, 7, 9, 7, 5, 8, 5, 7, 5]","[0, 0, 0, 1, 0, 0, -1, 1]","[1.12585, 1.1259, 1.12585, 1.1259, 1.12595, 1.126, 1.12595, 1.1259, 1.12595]",0
13,1,"[5, 8, 5, 7, 5, 8, 5, 7, 5]","[0, 0, -1, 1, 0, 0, -1, 1]","[1.12595, 1.126, 1.12595, 1.1259, 1.12595, 1.126, 1.12595, 1.1259, 1.12595]",0
14,-1,"[2, 9, 9, 7, 5, 8, 5, 7, 5]","[1, 0, 0, 1, 0, 0, -1, 1]","[1.12575, 1.1258, 1.12585, 1.1259, 1.12595, 1.126, 1.12595, 1.1259, 1.12595]",3
14,1,"[2, 4, 2, 9, 5, 9, 5, 7, 5]","[-1, 1, 0, 1, -1, 1, 0, 0]","[1.1247, 1.12465, 1.1247, 1.12475, 1.1248, 1.12475, 1.1248, 1.12485, 1.1248]",-3
14,84,"[2, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1247, 1.12475, 1.1248, 1.12475, 1.1248, 1.12485, 1.1248, 1.12485, 1.1248]",-86
14,-2,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1249, 1.12485, 1.1249, 1.12485, 1.1249, 1.12485, 1.1248, 1.12485, 1.1248]",0
14,-1,"[5, 7, 5, 9, 5, 9, 5, 7, 5]","[0, 0, -1, 1, -1, 1, 0, 0]","[1.1248, 1.12485, 1.1248, 1.12475, 1.1248, 1.12475, 1.1248, 1.12485, 1.1248]",1
7,-1,"[2, 2, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1273, 1.12735, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",1
12,7,"[3, 5, 3, 5, 7, 3, 5, 7, 5]","[0, 0, -1, 0, 1, 0, -1, 1]","[1.1275, 1.12755, 1.1275, 1.1274, 1.12745, 1.1275, 1.12755, 1.12745, 1.12755]",1
12,-1,"[1, 1, 3, 1, 3, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, 0, 0]","[1.1298, 1.12975, 1.1297, 1.12975, 1.1297, 1.12965, 1.1296, 1.12965, 1.1296]",0
12,2,"[6, 5, 7, 5, 6, 6, 5, 7, 5]","[0, 1, -1, 0, -1, 1, 1, -1]","[1.12995, 1.13, 1.13005, 1.13, 1.12995, 1.1299, 1.13, 1.13005, 1.13]",1
12,-2,"[5, 7, 3, 7, 5, 2, 5, 7, 5]","[0, 1, -1, 0, -1, 1, 0, 0]","[1.1306, 1.13065, 1.1307, 1.13065, 1.1306, 1.13055, 1.1306, 1.13065, 1.1306]",-1
12,-1,"[3, 3, 3, 7, 3, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 0, 0, 0]","[1.1307, 1.13075, 1.1307, 1.13065, 1.1307, 1.13065, 1.1306, 1.13065, 1.1306]",-1
12,1,"[9, 4, 9, 2, 1, 2, 5, 7, 5]","[-1, 1, 0, 82, -82, 1, 0, 0]","[1.1305, 1.13045, 1.1305, 1.13055, 1.1387, 1.13055, 1.1306, 1.13065, 1.1306]",0
13,82,"[5, 7, 5, 6, 5, 7, 5, 7, 5]","[0, 0, 82, -82, 0, 0, 0, 0]","[1.1306, 1.13065, 1.1306, 1.1388, 1.1306, 1.13065, 1.1306, 1.13065, 1.1306]",-82
13,-1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 1, 0, 0]","[1.1297, 1.12965, 1.1296, 1.12965, 1.1296, 1.12955, 1.1296, 1.12965, 1.1296]",-2
14,-1,"[2, 5, 2, 5, 2, 2, 5, 7, 5]","[1, -1, 1, -1, 0, 1, 0, 0]","[1.12735, 1.1274, 1.12735, 1.1274, 1.12735, 1.1273, 1.1274, 1.12745, 1.1274]",-1
14,83,"[2, 2, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1273, 1.12735, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",-84
14,1,"[2, 4, 2, 2, 2, 2, 5, 7, 5]","[0, 1, 0, 0, 0, 1, 0, 0]","[1.1272, 1.12725, 1.1273, 1.12735, 1.1273, 1.12735, 1.1274, 1.12745, 1.1274]",1
14,-1,"[2, 2, 4, 2, 2, 2, 5, 7, 5]","[0, -1, 1, 0, 0, 1, 0, 0]","[1.12735, 1.1273, 1.12725, 1.12735, 1.1273, 1.12735, 1.1274, 1.12745, 1.1274]",0
14,-1,"[2, 2, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.12735, 1.1273, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274, 1.12745, 1.1274]",0
14,-1,"[3, 7, 5, 2, 5, 2, 5, 7, 5]","[-1, 0, -1, 1, -1, 1, 0, 0]","[1.1275, 1.12745, 1.1274, 1.12735, 1.1274, 1.12735, 1.1274, 1.12745, 1.1274]",0
11,-5,"[7, 2, 9, 3, 3, 5, 5, 7, 5]","[-1, 0, -1, 0, -1, 0, -1, 1]","[1.12315, 1.12305, 1.123, 1.12295, 1.1229, 1.12285, 1.1228, 1.12275, 1.1228]",3
11,-6,"[7, 3, 5, 5, 5, 9, 5, 7, 5]","[2, -1, 0, 0, 2, -2, -1, 1]","[1.1227, 1.1229, 1.1228, 1.12285, 1.1228, 1.123, 1.1228, 1.12275, 1.1228]",4
11,-4,"[5, 5, 5, 9, 5, 7, 5, 7, 5]","[0, 0, 2, -2, -1, 1, -1, 1]","[1.1228, 1.12285, 1.1228, 1.123, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228]",2
11,-6,"[5, 7, 5, 7, 5, 3, 5, 7, 5]","[-1, 1, -1, 1, 1, -1, -1, 1]","[1.1228, 1.12275, 1.1228, 1.12275, 1.1228, 1.1229, 1.1228, 1.12275, 1.1228]",5
11,-6,"[5, 7, 5, 3, 5, 7, 5, 7, 5]","[-1, 1, 1, -1, -1, 1, -1, 1]","[1.1228, 1.12275, 1.1228, 1.1229, 1.1228, 1.12275, 1.1228, 1.12275, 1.1228]",5
11,6,"[9, 7, 9, 7, 9, 7, 5, 7, 5]","[1, -1, 1, -1, 1, 1, -1, 1]","[1.12265, 1.1227, 1.12265, 1.1227, 1.12265, 1.12275, 1.12285, 1.12275, 1.1228]",-5
11,-8,"[9, 7, 8, 1, 3, 3, 5, 7, 5]","[0, -1, -1, -1, 0, 0, -1, 1]","[1.12205, 1.122, 1.12195, 1.12185, 1.1218, 1.12175, 1.1217, 1.12165, 1.1217]",9
11,-9,"[3, 5, 7, 5, 7, 9, 5, 7, 5]","[0, -1, 1, 3, 0, 1, 0, 0]","[1.12175, 1.1217, 1.12165, 1.1217, 1.122, 1.12205, 1.1221, 1.12215, 1.1221]",8
11,-10,"[7, 5, 7, 9, 5, 7, 5, 7, 5]","[1, 3, 0, 1, 0, 0, 0, 0]","[1.12165, 1.1217, 1.122, 1.12205, 1.1221, 1.12215, 1.1221, 1.12215, 1.1221]",9
11,3,"[5, 7, 7, 7, 5, 5, 5, 7, 5]","[-1, 0, 0, 1, 0, 0, -1, 1]","[1.1228, 1.12275, 1.1227, 1.12275, 1.1228, 1.12285, 1.1228, 1.1227, 1.1228]",0
11,1,"[5, 7, 7, 9, 9, 2, 5, 7, 5]","[-1, 0, -1, 0, -1, 3, -1, 1]","[1.1228, 1.12275, 1.1227, 1.12265, 1.1226, 1.12255, 1.12285, 1.1227, 1.12285]",12
